norm_text,label,freq,cum_freq,cum_pct,rank,bucket
chinese,NORP,168,168,0.06201550387596899,1,head
china,GPE,109,277,0.10225175341454411,2,head
canton,GPE,70,347,0.12809154669619785,3,head
british,NORP,57,404,0.1491325212255445,4,head
india,GPE,42,446,0.16463639719453674,5,head
english,NORP,42,488,0.18014027316352899,6,head
two,CARDINAL,41,529,0.1952750092284976,7,head
lin,PERSON,35,564,0.2081949058693245,8,head
one,CARDINAL,32,596,0.22000738279808046,9,head
elliot,PERSON,30,626,0.23108157991878922,10,head
bengal,GPE,27,653,0.2410483573274271,11,head
first,ORDINAL,26,679,0.25064599483204136,12,head
england,GPE,19,698,0.2576596530084902,13,head
indian,NORP,17,715,0.26393503137689184,14,head
macao,GPE,15,730,0.26947212993724623,15,head
company,ORG,14,744,0.27464008859357697,16,head
europe,LOC,12,756,0.27906976744186046,17,head
american,NORP,12,768,0.28349944629014395,18,head
singapore,GPE,11,779,0.28755998523440385,19,head
hongkong,GPE,11,790,0.2916205241786637,20,head
patna,GPE,11,801,0.2956810631229236,21,head
lintin,GPE,11,812,0.2997416020671835,22,head
three,CARDINAL,11,823,0.3038021410114433,23,head
european,NORP,10,833,0.30749354005167956,24,head
chinaman,NORP,10,843,0.31118493909191586,25,head
benares,GPE,9,852,0.31450719822812845,26,head
calcutta,GPE,9,861,0.3178294573643411,27,head
government,ORG,9,870,0.3211517165005537,28,head
london,GPE,8,878,0.32410483573274274,29,head
pekin,GPE,8,886,0.32705795496493173,30,head
shanghai,GPE,8,894,0.3300110741971207,31,head
hong,GPE,8,902,0.3329641934293097,32,head
peking,GPE,8,910,0.3359173126614987,33,head
amoy,GPE,8,918,0.3388704318936877,34,head
chusan,GPE,8,926,0.3418235511258767,35,head
2,CARDINAL,7,933,0.3444075304540421,36,head
spanish,NORP,7,940,0.34699150978220744,37,head
malay,NORP,7,947,0.34957548911037284,38,head
1,CARDINAL,7,954,0.3521594684385382,39,head
four,CARDINAL,7,961,0.3547434477667036,40,head
british-owned,NORP,6,967,0.3569582871908453,41,head
hong-kong,GPE,6,973,0.35917312661498707,42,head
bengal,LOC,6,979,0.3613879660391288,43,head
whampoa,GPE,6,985,0.36360280546327056,44,head
whampoa,LOC,6,991,0.3658176448874123,45,head
tang,PERSON,6,997,0.36803248431155405,46,head
dutch,NORP,6,1003,0.37024732373569585,47,head
hong,NORP,6,1009,0.3724621631598376,48,head
malays,NORP,6,1015,0.37467700258397935,49,head
1839,DATE,5,1020,0.37652270210409744,50,head
bengal,NORP,5,1025,0.3783684016242156,51,head
"20,283",CARDINAL,5,1030,0.3802141011443337,52,head
night,TIME,5,1035,0.38205980066445183,53,head
third,ORDINAL,5,1040,0.3839055001845699,54,head
second,ORDINAL,5,1045,0.3857511997046881,55,head
the east india company,ORG,5,1050,0.3875968992248062,56,head
bahar,GPE,5,1055,0.3894425987449243,57,head
ii,CARDINAL,5,1060,0.39128829826504247,58,head
namoa,GPE,5,1065,0.39313399778516056,59,head
reed,PERSON,5,1070,0.3949796973052787,60,head
turkey,GPE,4,1074,0.3964562569213732,61,head
4,CARDINAL,4,1078,0.3979328165374677,62,head
24,CARDINAL,4,1082,0.3994093761535622,63,head
bombay,GPE,4,1086,0.4008859357696567,64,head
sixteen,CARDINAL,4,1090,0.4023624953857512,65,head
twenty,CARDINAL,4,1094,0.4038390550018457,66,head
half,CARDINAL,4,1098,0.4053156146179402,67,head
mandarins,NORP,4,1102,0.4067921742340347,68,head
six,CARDINAL,4,1106,0.4082687338501292,69,head
elgin,PERSON,4,1110,0.4097452934662237,70,head
christian,NORP,4,1114,0.4112218530823182,71,head
north,LOC,4,1118,0.4126984126984127,72,head
shanghae,GPE,4,1122,0.4141749723145072,73,head
hang-chow-foo,GPE,4,1126,0.4156515319306017,74,head
five,CARDINAL,4,1130,0.4171280915466962,75,head
innes,PERSON,3,1133,0.41823551125876707,76,head
40,CARDINAL,3,1136,0.41934293097083797,77,head
44,CARDINAL,3,1139,0.4204503506829088,78,head
sylph,PRODUCT,3,1142,0.4215577703949797,79,head
"july, 1799",DATE,3,1145,0.42266519010705056,80,head
hong kong,GPE,3,1148,0.42377260981912146,81,head
europeans,NORP,3,1151,0.4248800295311923,82,head
factories,FAC,3,1154,0.4259874492432632,83,head
chuenpee,GPE,3,1157,0.42709486895533405,84,head
lin tsihseu,PERSON,3,1160,0.42820228866740495,85,head
12,CARDINAL,3,1163,0.4293097083794758,86,head
tientsin,GPE,3,1166,0.4304171280915467,87,head
499,CARDINAL,3,1169,0.4315245478036176,88,head
palmerston,PERSON,3,1172,0.43263196751568844,89,head
cantonese,NORP,3,1175,0.43373938722775934,90,head
gutzlaff,PERSON,3,1178,0.4348468069398302,91,head
late years,DATE,3,1181,0.4359542266519011,92,head
great britain,GPE,3,1184,0.43706164636397193,93,head
dent,PERSON,3,1187,0.43816906607604283,94,head
two days,DATE,3,1190,0.4392764857881137,95,head
celebes,LOC,3,1193,0.4403839055001846,96,head
siam,GPE,3,1196,0.4414913252122554,97,head
namoa,LOC,3,1199,0.4425987449243263,98,head
8,CARDINAL,3,1202,0.44370616463639717,99,head
bogue,LOC,3,1205,0.44481358434846807,100,head
borneo,GPE,3,1208,0.4459210040605389,101,head
borneo,LOC,3,1211,0.4470284237726098,102,head
the middle kingdom,GPE,3,1214,0.4481358434846807,103,head
the united states,GPE,3,1217,0.44924326319675156,104,head
ningpo,GPE,3,1220,0.45035068290882246,105,head
batavia,GPE,3,1223,0.4514581026208933,106,head
1838,DATE,3,1226,0.4525655223329642,107,head
parliament,ORG,3,1229,0.45367294204503505,108,head
annually,DATE,3,1232,0.45478036175710596,109,head
1805,DATE,3,1235,0.4558877814691768,110,head
1832,DATE,3,1238,0.4569952011812477,111,head
mongolia,GPE,3,1241,0.45810262089331855,112,head
1807,DATE,3,1244,0.45921004060538945,113,head
1820,DATE,3,1247,0.4603174603174603,114,head
americans,NORP,3,1250,0.4614248800295312,115,head
6 per cent,PERCENT,3,1253,0.4625322997416021,116,head
poo-too,LOC,3,1256,0.46363971945367294,117,head
linga,LOC,2,1258,0.4643779992617202,118,head
1792,CARDINAL,2,1260,0.46511627906976744,119,head
britannic,NORP,2,1262,0.4658545588778147,120,head
lin-tin,GPE,2,1264,0.46659283868586193,121,head
can- ton,GPE,2,1266,0.4673311184939092,122,head
last night,TIME,2,1268,0.46806939830195643,123,head
the 8th,DATE,2,1270,0.4688076781100037,124,head
google,ORG,2,1272,0.4695459579180509,125,head
the next day,DATE,2,1274,0.4702842377260982,126,head
100 spanish dollars,MONEY,2,1276,0.4710225175341454,127,head
the opium war,EVENT,2,1278,0.4717607973421927,128,head
220,CARDINAL,2,1280,0.4724990771502399,129,head
tungong,GPE,2,1282,0.47323735695828717,130,head
1876,DATE,2,1284,0.4739756367663344,131,head
1840,DATE,2,1286,0.47471391657438167,132,head
three thousand,CARDINAL,2,1288,0.4754521963824289,133,head
loi-ya,PERSON,2,1290,0.47619047619047616,134,head
linting,GPE,2,1292,0.47692875599852347,135,head
mohammedan,NORP,2,1294,0.4776670358065707,136,head
bengal army,ORG,2,1296,0.47840531561461797,137,head
130 to 160 acres,QUANTITY,2,1298,0.4791435954226652,138,head
next year,DATE,2,1300,0.47988187523071246,139,head
napier,PERSON,2,1302,0.4806201550387597,140,head
nanking,GPE,2,1304,0.48135843484680696,141,head
nankin,GPE,2,1306,0.4820967146548542,142,head
a month,DATE,2,1308,0.48283499446290146,143,head
monthly,DATE,2,1310,0.4835732742709487,144,head
momparva,GPE,2,1312,0.48431155407899595,145,head
midnight,TIME,2,1314,0.4850498338870432,146,head
the beginning of the year 1793,DATE,2,1316,0.48578811369509045,147,head
aden,GPE,2,1318,0.4865263935031377,148,head
lark's bay,LOC,2,1320,0.48726467331118495,149,head
mandarin,NORP,2,1322,0.4880029531192322,150,head
asia,LOC,2,1324,0.48874123292727945,151,head
asiatic,NORP,2,1326,0.4894795127353267,152,head
assam,GPE,2,1328,0.49021779254337394,153,head
malayan,NORP,2,1330,0.4909560723514212,154,head
three days,DATE,2,1332,0.49169435215946844,155,head
the bocca tigris,LOC,2,1334,0.4924326319675157,156,head
"13,923",CARDINAL,2,1336,0.49317091177556294,157,head
the last few years,DATE,2,1338,0.4939091915836102,158,head
thousands,CARDINAL,2,1340,0.49464747139165743,159,head
the sacred lake,LOC,2,1342,0.4953857511997047,160,head
183,CARDINAL,2,1344,0.49612403100775193,161,head
1823,DATE,2,1346,0.4968623108157992,162,head
two hundred,CARDINAL,2,1348,0.49760059062384643,163,head
1 794,DATE,2,1350,0.4983388704318937,164,head
1858,DATE,2,1352,0.4990771502399409,165,head
"14,857",CARDINAL,2,1354,0.4998154300479882,166,head
the board of revenue,ORG,2,1356,0.5005537098560354,167,head
175,CARDINAL,2,1358,0.5012919896640827,168,head
ting-hae,PERSON,2,1360,0.5020302694721299,169,head
219,CARDINAL,2,1362,0.5027685492801772,170,head
"2,083",CARDINAL,2,1364,0.5035068290882244,171,head
the board of customs,ORG,2,1366,0.5042451088962717,172,head
16,CARDINAL,2,1368,0.5049833887043189,173,head
this year,DATE,2,1370,0.5057216685123662,174,head
the kwang- chow-foo,PERSON,2,1372,0.5064599483204134,175,head
thirty thousand,CARDINAL,2,1374,0.5071982281284607,176,head
15,CARDINAL,2,1376,0.5079365079365079,177,head
1793,CARDINAL,2,1378,0.5086747877445552,178,head
1877,DATE,2,1380,0.5094130675526024,179,head
1871,DATE,2,1382,0.5101513473606497,180,head
17,CARDINAL,2,1384,0.5108896271686969,181,head
whampimll,LOC,2,1386,0.5116279069767442,182,head
1881,DATE,2,1388,0.5123661867847914,183,head
three or five years previously,DATE,2,1390,0.5131044665928387,184,head
the board of trade,ORG,2,1392,0.5138427464008859,185,head
80 or 100 chang,QUANTITY,2,1394,0.5145810262089332,186,head
the yangtsz’ river,LOC,2,1396,0.5153193060169804,187,head
three or,CARDINAL,2,1398,0.5160575858250277,188,head
the year 1793,DATE,2,1400,0.5167958656330749,189,head
whampoa,FAC,2,1402,0.5175341454411222,190,head
whampoa,ORG,2,1404,0.5182724252491694,191,head
20 or 30 li,QUANTITY,2,1406,0.5190107050572167,192,head
"1,237",CARDINAL,2,1408,0.5197489848652639,193,head
"9,073",CARDINAL,2,1410,0.5204872646733112,194,head
many years,DATE,2,1412,0.5212255444813584,195,head
one half,CARDINAL,2,1414,0.5219638242894057,196,head
pany,ORG,2,1416,0.5227021040974529,197,head
491,CARDINAL,2,1418,0.5234403839055002,198,head
488,CARDINAL,2,1420,0.5241786637135475,199,head
481,CARDINAL,2,1422,0.5249169435215947,200,head
48,CARDINAL,2,1424,0.525655223329642,201,head
several years,DATE,2,1426,0.5263935031376892,202,head
510,CARDINAL,2,1428,0.5271317829457365,203,head
468,CARDINAL,2,1430,0.5278700627537837,204,head
515,CARDINAL,2,1432,0.528608342561831,205,head
seven days,DATE,2,1434,0.5293466223698782,206,head
seven,CARDINAL,2,1436,0.5300849021779255,207,head
45,CARDINAL,2,1438,0.5308231819859727,208,head
447,CARDINAL,2,1440,0.53156146179402,209,head
"september the 1st, 1793, to the 31st of august, 1797",DATE,2,1442,0.5322997416020672,210,head
some years,DATE,2,1444,0.5330380214101145,211,head
sooloo,GPE,2,1446,0.5337763012181617,212,head
5,CARDINAL,2,1448,0.534514581026209,213,head
south american,NORP,2,1450,0.5352528608342562,214,head
493,CARDINAL,2,1452,0.5359911406423035,215,head
500,CARDINAL,2,1454,0.5367294204503507,216,head
496,CARDINAL,2,1456,0.537467700258398,217,head
30,CARDINAL,2,1458,0.5382059800664452,218,head
one-half,CARDINAL,2,1460,0.5389442598744925,219,head
6,CARDINAL,2,1462,0.5396825396825397,220,head
pulo pinang,GPE,2,1464,0.540420819490587,221,head
portuguese,NORP,2,1466,0.5411590992986341,222,head
"4,692",CARDINAL,2,1468,0.5418973791066815,223,head
sumatra,GPE,2,1470,0.5426356589147286,224,head
the,DATE,2,1472,0.543373938722776,225,head
the 19th,DATE,2,1474,0.5441122185308231,226,head
54,CARDINAL,2,1476,0.5448504983388704,227,head
395,CARDINAL,2,1478,0.5455887781469176,228,head
szechuan,GPE,2,1480,0.546327057954965,229,head
talbot,PERSON,2,1482,0.5470653377630121,230,head
345,CARDINAL,2,1484,0.5478036175710594,231,head
377,CARDINAL,2,1486,0.5485418973791066,232,head
"5,873",CARDINAL,2,1488,0.5492801771871539,233,head
550,CARDINAL,2,1490,0.5500184569952011,234,head
season,DATE,2,1492,0.5507567368032484,235,head
31,CARDINAL,2,1494,0.5514950166112956,236,head
eighteen months,DATE,2,1496,0.5522332964193429,237,head
four years,DATE,2,1498,0.5529715762273901,238,head
english,LANGUAGE,2,1500,0.5537098560354374,239,head
english-owned,NORP,2,1502,0.5544481358434847,240,head
five dollars,MONEY,2,1504,0.5551864156515319,241,head
herbal,WORK_OF_ART,2,1506,0.5559246954595792,242,head
henry pottinger,PERSON,2,1508,0.5566629752676264,243,head
henry,PERSON,2,1510,0.5574012550756737,244,head
fortune,PERSON,2,1512,0.5581395348837209,245,head
fourth,ORDINAL,2,1514,0.5588778146917682,246,head
house,ORG,2,1516,0.5596160944998154,247,head
hainan,GPE,2,1518,0.5603543743078627,248,head
french,NORP,2,1520,0.5610926541159099,249,head
green,PERSON,2,1522,0.5618309339239572,250,head
ladrones,NORP,2,1524,0.5625692137320044,251,head
opium,PERSON,2,1526,0.5633074935400517,252,head
orixa,GPE,2,1528,0.5640457733480989,253,head
amherst,PERSON,2,1530,0.5647840531561462,254,head
eng,NORP,2,1532,0.5655223329641934,255,head
chekeang,GPE,2,1534,0.5662606127722407,256,head
charles elliot,PERSON,2,1536,0.5669988925802879,257,head
cochin china,GPE,2,1538,0.5677371723883352,258,head
eight,CARDINAL,2,1540,0.5684754521963824,259,head
chinese,LANGUAGE,2,1542,0.5692137320044297,260,head
kiying,PERSON,2,1544,0.5699520118124769,261,head
king,PERSON,2,1546,0.5706902916205242,262,head
city of ting-hae,PERSON,2,1548,0.5714285714285714,263,head
east indian,NORP,2,1550,0.5721668512366187,264,head
keshen,PERSON,2,1552,0.5729051310446659,265,head
kirin,GPE,2,1554,0.5736434108527132,266,head
johnston,PERSON,2,1556,0.5743816906607604,267,head
days,DATE,2,1558,0.5751199704688077,268,head
east india company,ORG,2,1560,0.5758582502768549,269,head
crown,ORG,2,1562,0.5765965300849022,270,head
island of koo-lung-soo,LOC,2,1564,0.5773348098929494,271,head
davis,PERSON,2,1566,0.5780730897009967,272,head
day,DATE,2,1568,0.5788113695090439,273,head
1847,DATE,1,1569,0.5791805094130675,274,tail
1867,DATE,1,1570,0.5795496493170912,275,tail
"2,371",CARDINAL,1,1571,0.5799187892211148,276,tail
1830,DATE,1,1572,0.5802879291251384,277,tail
"19,832",CARDINAL,1,1573,0.580657069029162,278,tail
"19,190",CARDINAL,1,1574,0.5810262089331857,279,tail
1831,DATE,1,1575,0.5813953488372093,280,tail
1835-36,DATE,1,1576,0.5817644887412329,281,tail
1835,DATE,1,1577,0.5821336286452565,282,tail
1837,DATE,1,1578,0.5825027685492802,283,tail
1839-42,DATE,1,1579,0.5828719084533038,284,tail
1839-50,DATE,1,1580,0.5832410483573274,285,tail
1841,DATE,1,1581,0.583610188261351,286,tail
"19,683",CARDINAL,1,1582,0.5839793281653747,287,tail
20,CARDINAL,1,1583,0.5843484680693983,288,tail
191,CARDINAL,1,1584,0.584717607973422,289,tail
"2,990,573",CARDINAL,1,1585,0.5850867478774455,290,tail
"2,915",CARDINAL,1,1586,0.5854558877814692,291,tail
1825,DATE,1,1587,0.5858250276854928,292,tail
1830 or 1831,DATE,1,1588,0.5861941675895165,293,tail
1878,DATE,1,1589,0.58656330749354,294,tail
194,CARDINAL,1,1590,0.5869324473975637,295,tail
195,CARDINAL,1,1591,0.5873015873015873,296,tail
1s00,CARDINAL,1,1592,0.587670727205611,297,tail
1s05,DATE,1,1593,0.5880398671096345,298,tail
1sq9-10,DATE,1,1594,0.5884090070136582,299,tail
2 244,CARDINAL,1,1595,0.5887781469176818,300,tail
2 to 3,CARDINAL,1,1596,0.5891472868217055,301,tail
"2,100",CARDINAL,1,1597,0.589516426725729,302,tail
"2,51,450 sicca rupees",MONEY,1,1598,0.5898855666297527,303,tail
"2,523",CARDINAL,1,1599,0.5902547065337763,304,tail
"2,561",CARDINAL,1,1600,0.5906238464378,305,tail
"2,884",CARDINAL,1,1601,0.5909929863418235,306,tail
187,CARDINAL,1,1602,0.5913621262458472,307,tail
"10,642",CARDINAL,1,1603,0.5917312661498708,308,tail
1883,DATE,1,1604,0.5921004060538945,309,tail
"1,655",CARDINAL,1,1605,0.592469545957918,310,tail
"100,920",CARDINAL,1,1606,0.5928386858619417,311,tail
1000 gallons,QUANTITY,1,1607,0.5932078257659653,312,tail
1000 sicca rupees,MONEY,1,1608,0.593576965669989,313,tail
"107,970",CARDINAL,1,1609,0.5939461055740125,314,tail
"10,780",CARDINAL,1,1610,0.5943152454780362,315,tail
10th,DATE,1,1611,0.5946843853820598,316,tail
"1,522",CARDINAL,1,1612,0.5950535252860835,317,tail
1889,DATE,1,1613,0.595422665190107,318,tail
",",CARDINAL,1,1614,0.5957918050941307,319,tail
- foo,GPE,1,1615,0.5961609449981543,320,tail
/000,CARDINAL,1,1616,0.596530084902178,321,tail
"0210,304",CARDINAL,1,1617,0.5968992248062015,322,tail
1789,CARDINAL,1,1618,0.5972683647102252,323,tail
1 00,CARDINAL,1,1619,0.5976375046142488,324,tail
100 dollars,MONEY,1,1620,0.5980066445182725,325,tail
100,MONEY,1,1621,0.598375784422296,326,tail
"10,ss6",CARDINAL,1,1622,0.5987449243263196,327,tail
"1,685",CARDINAL,1,1623,0.5991140642303433,328,tail
"10,529",CARDINAL,1,1624,0.599483204134367,329,tail
"10,361",CARDINAL,1,1625,0.5998523440383905,330,tail
"10,133",CARDINAL,1,1626,0.6002214839424141,331,tail
10 to,CARDINAL,1,1627,0.6005906238464378,332,tail
10 mow,QUANTITY,1,1628,0.6009597637504615,333,tail
1.30,MONEY,1,1629,0.6013289036544851,334,tail
"1,874",CARDINAL,1,1630,0.6016980435585086,335,tail
"17,762",CARDINAL,1,1631,0.6020671834625323,336,tail
1707,DATE,1,1632,0.602436323366556,337,tail
20 0 0,CARDINAL,1,1633,0.6028054632705796,338,tail
1848,DATE,1,1634,0.6031746031746031,339,tail
"19,104",CARDINAL,1,1635,0.6035437430786268,340,tail
"189,278",CARDINAL,1,1636,0.6039128829826504,341,tail
1720,DATE,1,1637,0.6042820228866741,342,tail
george robinson,PERSON,1,1638,0.6046511627906976,343,tail
1794,DATE,1,1639,0.6050203026947213,344,tail
chin-chew,GPE,1,1640,0.6053894425987449,345,tail
changling,PERSON,1,1641,0.6057585825027686,346,tail
charles,PERSON,1,1642,0.6061277224067921,347,tail
chekiang,GPE,1,1643,0.6064968623108158,348,tail
chi- nese,NORP,1,1644,0.6068660022148394,349,tail
chinkiang,GPE,1,1645,0.6072351421188631,350,tail
chi- nese,ORG,1,1646,0.6076042820228866,351,tail
chin-hai,GPE,1,1647,0.6079734219269103,352,tail
chamber,ORG,1,1648,0.6083425618309339,353,tail
china-street,FAC,1,1649,0.6087117017349576,354,tail
china-ware,GPE,1,1650,0.6090808416389811,355,tail
chinchew,GPE,1,1651,0.6094499815430048,356,tail
chine,GPE,1,1652,0.6098191214470284,357,tail
chinese war,EVENT,1,1653,0.6101882613510521,358,tail
chihie,GPE,1,1654,0.6105574012550756,359,tail
chang chih-tung,PERSON,1,1655,0.6109265411590993,360,tail
catty,QUANTITY,1,1656,0.6112956810631229,361,tail
"54,255",CARDINAL,1,1657,0.6116648209671466,362,tail
cochin cfaiiia,GPE,1,1658,0.6120339608711701,363,tail
1 to 2,CARDINAL,1,1659,0.6124031007751938,364,tail
chusan archipelago,LOC,1,1660,0.6127722406792174,365,tail
chnsan,GPE,1,1661,0.6131413805832411,366,tail
cliusan,GPE,1,1662,0.6135105204872646,367,tail
coast of malabar_.____,LOC,1,1663,0.6138796603912883,368,tail
coast'of sumatra,LOC,1,1664,0.6142488002953119,369,tail
cochin china,LOC,1,1665,0.6146179401993356,370,tail
chinhai,GPE,1,1666,0.6149870801033591,371,tail
com,ORG,1,1667,0.6153562200073828,372,tail
com- merce,ORG,1,1668,0.6157253599114064,373,tail
congo,GPE,1,1669,0.6160944998154301,374,tail
coast of coromandel,LOC,1,1670,0.6164636397194537,375,tail
canton river,LOC,1,1671,0.6168327796234773,376,tail
chinsurah,GPE,1,1672,0.6172019195275009,377,tail
546,CARDINAL,1,1673,0.6175710594315246,378,tail
1798,CARDINAL,1,1674,0.6179401993355482,379,tail
1794,CARDINAL,1,1675,0.6183093392395718,380,tail
1787,CARDINAL,1,1676,0.6186784791435954,381,tail
1750 sicca rupees,MONEY,1,1677,0.6190476190476191,382,tail
177,CARDINAL,1,1678,0.6194167589516427,383,tail
1772,DATE,1,1679,0.6197858988556663,384,tail
178,CARDINAL,1,1680,0.6201550387596899,385,tail
1781,DATE,1,1681,0.6205241786637136,386,tail
1786 to 1801,DATE,1,1682,0.6208933185677372,387,tail
1795-6,DATE,1,1683,0.6212624584717608,388,tail
1796,CARDINAL,1,1684,0.6216315983757844,389,tail
1788,CARDINAL,1,1685,0.6220007382798081,390,tail
1790,CARDINAL,1,1686,0.6223698781838317,391,tail
1791,CARDINAL,1,1687,0.6227390180878553,392,tail
1792,DATE,1,1688,0.6231081579918789,393,tail
1792-3,DATE,1,1689,0.6234772978959026,394,tail
1793,DATE,1,1690,0.6238464377999262,395,tail
1795,CARDINAL,1,1691,0.6242155777039498,396,tail
1821,DATE,1,1692,0.6245847176079734,397,tail
1799,CARDINAL,1,1693,0.6249538575119971,398,tail
1801,CARDINAL,1,1694,0.6253229974160207,399,tail
1799-1800,CARDINAL,1,1695,0.6256921373200443,400,tail
17s6,CARDINAL,1,1696,0.6260612772240679,401,tail
18,CARDINAL,1,1697,0.6264304171280916,402,tail
18 to 20,CARDINAL,1,1698,0.6267995570321152,403,tail
"18,000",CARDINAL,1,1699,0.6271686969361387,404,tail
1797,CARDINAL,1,1700,0.6275378368401624,405,tail
1803,DATE,1,1701,0.627906976744186,406,tail
1801-2,CARDINAL,1,1702,0.6282761166482097,407,tail
1805,CARDINAL,1,1703,0.6286452565522332,408,tail
1805-6,CARDINAL,1,1704,0.6290143964562569,409,tail
1809,DATE,1,1705,0.6293835363602805,410,tail
180s-9,DATE,1,1706,0.6297526762643042,411,tail
1816.,DATE,1,1707,0.6301218161683277,412,tail
182,CARDINAL,1,1708,0.6304909560723514,413,tail
1 50 or 200 dollars,MONEY,1,1709,0.630860095976375,414,tail
"26th august, 1841",DATE,1,1710,0.6312292358803987,415,tail
"1,554",CARDINAL,1,1711,0.6315983757844224,416,tail
"524,086",CARDINAL,1,1712,0.6319675156884459,417,tail
487,CARDINAL,1,1713,0.6323366555924695,418,tail
490,CARDINAL,1,1714,0.6327057954964932,419,tail
519,CARDINAL,1,1715,0.6330749354005168,420,tail
"52,58,114",CARDINAL,1,1716,0.6334440753045404,421,tail
521,CARDINAL,1,1717,0.633813215208564,422,tail
523,CARDINAL,1,1718,0.6341823551125877,423,tail
525,CARDINAL,1,1719,0.6345514950166113,424,tail
40 to 50,CARDINAL,1,1720,0.6349206349206349,425,tail
527,CARDINAL,1,1721,0.6352897748246585,426,tail
517,CARDINAL,1,1722,0.6356589147286822,427,tail
529,CARDINAL,1,1723,0.6360280546327058,428,tail
531,CARDINAL,1,1724,0.6363971945367294,429,tail
533,CARDINAL,1,1725,0.636766334440753,430,tail
"534,654",CARDINAL,1,1726,0.6371354743447767,431,tail
"39,304",CARDINAL,1,1727,0.6375046142488003,432,tail
414,CARDINAL,1,1728,0.6378737541528239,433,tail
536,CARDINAL,1,1729,0.6382428940568475,434,tail
"4,72,785",CARDINAL,1,1730,0.6386120339608712,435,tail
398,FAC,1,1731,0.6389811738648948,436,tail
398 pieates,QUANTITY,1,1732,0.6393503137689184,437,tail
3rd of april,DATE,1,1733,0.639719453672942,438,tail
"4,000 rials",MONEY,1,1734,0.6400885935769657,439,tail
"4,218",CARDINAL,1,1735,0.6404577334809893,440,tail
"4,545",CARDINAL,1,1736,0.6408268733850129,441,tail
"42,823,721",CARDINAL,1,1737,0.6411960132890365,442,tail
"41,479,892",CARDINAL,1,1738,0.6415651531930602,443,tail
"4,s12",CARDINAL,1,1739,0.6419342930970838,444,tail
40 to 60,CARDINAL,1,1740,0.6423034330011074,445,tail
4000 ounces,QUANTITY,1,1741,0.642672572905131,446,tail
402,CARDINAL,1,1742,0.6430417128091547,447,tail
"406,000",CARDINAL,1,1743,0.6434108527131783,448,tail
"408,320",CARDINAL,1,1744,0.6437799926172019,449,tail
535,CARDINAL,1,1745,0.6441491325212255,450,tail
537,CARDINAL,1,1746,0.6445182724252492,451,tail
"1,000 dollars",MONEY,1,1747,0.6448874123292728,452,tail
250,MONEY,1,1748,0.6452565522332964,453,tail
51,CARDINAL,1,1749,0.64562569213732,454,tail
512,CARDINAL,1,1750,0.6459948320413437,455,tail
"50,000",CARDINAL,1,1751,0.6463639719453673,456,tail
"20,691",CARDINAL,1,1752,0.646733111849391,457,tail
389,CARDINAL,1,1753,0.6471022517534145,458,tail
380,CARDINAL,1,1754,0.6474713916574382,459,tail
"265,000 peculs",MONEY,1,1755,0.6478405315614618,460,tail
505,CARDINAL,1,1756,0.6482096714654855,461,tail
chunpee,GPE,1,1757,0.648578811369509,462,tail
"27,661",CARDINAL,1,1758,0.6489479512735327,463,tail
"27,859,618",MONEY,1,1759,0.6493170911775563,464,tail
273,CARDINAL,1,1760,0.64968623108158,465,tail
277,CARDINAL,1,1761,0.6500553709856035,466,tail
25 to 30,CARDINAL,1,1762,0.6504245108896272,467,tail
508,CARDINAL,1,1763,0.6507936507936508,468,tail
502,CARDINAL,1,1764,0.6511627906976745,469,tail
538,ORG,1,1765,0.651531930601698,470,tail
497,CARDINAL,1,1766,0.6519010705057217,471,tail
"53,41,997",CARDINAL,1,1767,0.6522702104097453,472,tail
489,ORG,1,1768,0.652639350313769,473,tail
516,CARDINAL,1,1769,0.6530084902177925,474,tail
514,CARDINAL,1,1770,0.6533776301218162,475,tail
492,CARDINAL,1,1771,0.6537467700258398,476,tail
494,CARDINAL,1,1772,0.6541159099298635,477,tail
5 to 6,CARDINAL,1,1773,0.654485049833887,478,tail
500 to 800 spanish dollars,MONEY,1,1774,0.6548541897379107,479,tail
"5,637,052",CARDINAL,1,1775,0.6552233296419343,480,tail
"5,661",CARDINAL,1,1776,0.655592469545958,481,tail
"5,900",CARDINAL,1,1777,0.6559616094499815,482,tail
514-574,CARDINAL,1,1778,0.6563307493540051,483,tail
50 li,QUANTITY,1,1779,0.6566998892580288,484,tail
"50,150",CARDINAL,1,1780,0.6570690291620525,485,tail
"42,651",CARDINAL,1,1781,0.657438169066076,486,tail
421,CARDINAL,1,1782,0.6578073089700996,487,tail
483,CARDINAL,1,1783,0.6581764488741233,488,tail
168,CARDINAL,1,1784,0.658545588778147,489,tail
1425 to 1465 sicca rupees,MONEY,1,1785,0.6589147286821705,490,tail
16 dollars,MONEY,1,1786,0.6592838685861941,491,tail
1644,DATE,1,1787,0.6596530084902178,492,tail
165,CARDINAL,1,1788,0.6600221483942414,493,tail
167,CARDINAL,1,1789,0.660391288298265,494,tail
1670,DATE,1,1790,0.6607604282022886,495,tail
"17,153",CARDINAL,1,1791,0.6611295681063123,496,tail
1525 to 1565 sicca rupees,MONEY,1,1792,0.661498708010336,497,tail
"17,188",CARDINAL,1,1793,0.6618678479143596,498,tail
16 to 23,CARDINAL,1,1794,0.6622369878183831,499,tail
"11,975",CARDINAL,1,1795,0.6626061277224068,500,tail
"14,951",CARDINAL,1,1796,0.6629752676264304,501,tail
